id_code,experiment,plate,well,sirna,well_type,target_id
HEPG2-01_2_H02,HEPG2-01,2,H02,sirna_216,,270
HEPG2-01_2_H04,HEPG2-01,2,H04,sirna_305,,369
HEPG2-01_2_H05,HEPG2-01,2,H05,sirna_857,,981
HEPG2-01_2_H06,HEPG2-01,2,H06,sirna_457,,537
HEPG2-01_2_H08,HEPG2-01,2,H08,sirna_28,,340
HEPG2-01_2_H09,HEPG2-01,2,H09,sirna_894,,1022
HEPG2-01_2_H10,HEPG2-01,2,H10,sirna_429,,506
HEPG2-01_2_H12,HEPG2-01,2,H12,sirna_30,,363
HEPG2-01_2_H13,HEPG2-01,2,H13,sirna_552,,643
HEPG2-01_2_H14,HEPG2-01,2,H14,sirna_476,,558
HEPG2-01_2_H16,HEPG2-01,2,H16,sirna_1039,,47
HEPG2-01_2_H17,HEPG2-01,2,H17,sirna_855,,979
HEPG2-01_2_H18,HEPG2-01,2,H18,sirna_128,,172
HEPG2-01_2_H20,HEPG2-01,2,H20,sirna_291,,353
HEPG2-01_2_H21,HEPG2-01,2,H21,sirna_642,,743
HEPG2-01_2_H23,HEPG2-01,2,H23,sirna_242,,299
HEPG2-01_2_I02,HEPG2-01,2,I02,sirna_508,,594
HEPG2-01_2_I03,HEPG2-01,2,I03,sirna_813,,933
HEPG2-01_2_I04,HEPG2-01,2,I04,sirna_26,,318
HEPG2-01_2_I05,HEPG2-01,2,I05,sirna_730,,841
HEPG2-01_2_I06,HEPG2-01,2,I06,sirna_480,,563
HEPG2-01_2_I07,HEPG2-01,2,I07,sirna_471,,553
HEPG2-01_2_I08,HEPG2-01,2,I08,sirna_119,,162
HEPG2-01_2_I09,HEPG2-01,2,I09,sirna_1101,,117
HEPG2-01_2_I10,HEPG2-01,2,I10,sirna_246,,303
HEPG2-01_2_I11,HEPG2-01,2,I11,sirna_605,,702
HEPG2-01_2_I12,HEPG2-01,2,I12,sirna_519,,606
HEPG2-01_2_I13,HEPG2-01,2,I13,sirna_1008,,13
HEPG2-01_2_I14,HEPG2-01,2,I14,sirna_148,,194
HEPG2-01_2_I15,HEPG2-01,2,I15,sirna_1032,,40
HEPG2-01_2_I16,HEPG2-01,2,I16,sirna_559,,650
HEPG2-01_2_I17,HEPG2-01,2,I17,sirna_976,,1113
HEPG2-01_2_I18,HEPG2-01,2,I18,sirna_97,,1106
HEPG2-01_2_I19,HEPG2-01,2,I19,sirna_341,,409
HEPG2-01_2_I20,HEPG2-01,2,I20,sirna_4,,473
HEPG2-01_2_I21,HEPG2-01,2,I21,sirna_130,,175
HEPG2-01_2_I22,HEPG2-01,2,I22,sirna_412,,488
HEPG2-01_2_I23,HEPG2-01,2,I23,sirna_306,,370
HEPG2-01_2_J02,HEPG2-01,2,J02,sirna_510,,597
HEPG2-01_2_J04,HEPG2-01,2,J04,sirna_739,,850
HEPG2-01_2_J05,HEPG2-01,2,J05,sirna_1028,,35
HEPG2-01_2_J06,HEPG2-01,2,J06,sirna_973,,1110
HEPG2-01_2_J08,HEPG2-01,2,J08,sirna_359,,428
HEPG2-01_2_J09,HEPG2-01,2,J09,sirna_1124,,142
HEPG2-01_2_J10,HEPG2-01,2,J10,sirna_717,,826
HEPG2-01_2_J12,HEPG2-01,2,J12,sirna_233,,289
HEPG2-01_2_J13,HEPG2-01,2,J13,sirna_187,,237
HEPG2-01_2_J14,HEPG2-01,2,J14,sirna_71,,818
HEPG2-01_2_J16,HEPG2-01,2,J16,sirna_92,,1051
HEPG2-01_2_J17,HEPG2-01,2,J17,sirna_169,,217
HEPG2-01_2_J18,HEPG2-01,2,J18,sirna_161,,209
HEPG2-01_2_J20,HEPG2-01,2,J20,sirna_491,,575
HEPG2-01_2_J21,HEPG2-01,2,J21,sirna_1014,,20
HEPG2-01_2_J23,HEPG2-01,2,J23,sirna_946,,1080
HEPG2-01_2_K02,HEPG2-01,2,K02,sirna_42,,496
HEPG2-01_2_K03,HEPG2-01,2,K03,sirna_278,,338
HEPG2-01_2_K04,HEPG2-01,2,K04,sirna_537,,626
HEPG2-01_2_K05,HEPG2-01,2,K05,sirna_320,,386
HEPG2-01_2_K06,HEPG2-01,2,K06,sirna_96,,1095
HEPG2-01_2_K07,HEPG2-01,2,K07,sirna_1053,,63
HEPG2-01_2_K08,HEPG2-01,2,K08,sirna_9,,1028
HEPG2-01_2_K09,HEPG2-01,2,K09,sirna_700,,808
HEPG2-01_2_K10,HEPG2-01,2,K10,sirna_8,,917
HEPG2-01_2_K11,HEPG2-01,2,K11,sirna_515,,602
HEPG2-01_2_K12,HEPG2-01,2,K12,sirna_680,,785
HEPG2-01_2_K13,HEPG2-01,2,K13,sirna_918,,1049
HEPG2-01_2_K14,HEPG2-01,2,K14,sirna_951,,1086
HEPG2-01_2_K15,HEPG2-01,2,K15,sirna_628,,727
HEPG2-01_2_K16,HEPG2-01,2,K16,sirna_1043,,52
HEPG2-01_2_K17,HEPG2-01,2,K17,sirna_705,,813
HEPG2-01_2_K18,HEPG2-01,2,K18,sirna_977,,1114
HEPG2-01_2_K19,HEPG2-01,2,K19,sirna_750,,863
HEPG2-01_2_K20,HEPG2-01,2,K20,sirna_492,,576
HEPG2-01_2_K21,HEPG2-01,2,K21,sirna_860,,985
HEPG2-01_2_K22,HEPG2-01,2,K22,sirna_324,,390
HEPG2-01_2_K23,HEPG2-01,2,K23,sirna_68,,784
HEPG2-01_2_L02,HEPG2-01,2,L02,sirna_828,,949
HEPG2-01_2_L03,HEPG2-01,2,L03,sirna_25,,307
HEPG2-01_2_L04,HEPG2-01,2,L04,sirna_900,,1030
HEPG2-01_2_L05,HEPG2-01,2,L05,sirna_47,,551
HEPG2-01_2_L06,HEPG2-01,2,L06,sirna_643,,744
HEPG2-01_2_L07,HEPG2-01,2,L07,sirna_878,,1004
HEPG2-01_2_L08,HEPG2-01,2,L08,sirna_979,,1116
HEPG2-01_2_L09,HEPG2-01,2,L09,sirna_931,,1064
HEPG2-01_2_L10,HEPG2-01,2,L10,sirna_435,,513
HEPG2-01_2_L11,HEPG2-01,2,L11,sirna_1065,,76
HEPG2-01_2_L12,HEPG2-01,2,L12,sirna_600,,697
HEPG2-01_2_L13,HEPG2-01,2,L13,sirna_70,,807
HEPG2-01_2_L14,HEPG2-01,2,L14,sirna_876,,1002
HEPG2-01_2_L15,HEPG2-01,2,L15,sirna_657,,759
HEPG2-01_2_L16,HEPG2-01,2,L16,sirna_809,,928
HEPG2-01_2_L17,HEPG2-01,2,L17,sirna_621,,720
HEPG2-01_2_L18,HEPG2-01,2,L18,sirna_318,,383
HEPG2-01_2_L19,HEPG2-01,2,L19,sirna_342,,410
HEPG2-01_2_L20,HEPG2-01,2,L20,sirna_556,,647
HEPG2-01_2_L21,HEPG2-01,2,L21,sirna_1041,,50
HEPG2-01_2_L22,HEPG2-01,2,L22,sirna_969,,1105
HEPG2-01_2_L23,HEPG2-01,2,L23,sirna_170,,219
HEPG2-01_2_M02,HEPG2-01,2,M02,sirna_784,,900
HEPG2-01_2_M04,HEPG2-01,2,M04,sirna_937,,1070
HEPG2-01_2_M05,HEPG2-01,2,M05,sirna_259,,317
HEPG2-01_2_M06,HEPG2-01,2,M06,sirna_147,,193
HEPG2-01_2_M08,HEPG2-01,2,M08,sirna_304,,368
HEPG2-01_2_M09,HEPG2-01,2,M09,sirna_300,,364
HEPG2-01_2_M10,HEPG2-01,2,M10,sirna_783,,899
HEPG2-01_2_M12,HEPG2-01,2,M12,sirna_179,,228
HEPG2-01_2_M13,HEPG2-01,2,M13,sirna_543,,633
HEPG2-01_2_M14,HEPG2-01,2,M14,sirna_1094,,108
HEPG2-01_2_M16,HEPG2-01,2,M16,sirna_528,,616
HEPG2-01_2_M17,HEPG2-01,2,M17,sirna_376,,447
HEPG2-01_2_M18,HEPG2-01,2,M18,sirna_328,,394
HEPG2-01_2_M20,HEPG2-01,2,M20,sirna_914,,1045
HEPG2-01_2_M21,HEPG2-01,2,M21,sirna_48,,562
HEPG2-01_2_M23,HEPG2-01,2,M23,sirna_3,,362
HEPG2-01_2_N02,HEPG2-01,2,N02,sirna_697,,803
HEPG2-01_2_N03,HEPG2-01,2,N03,sirna_1067,,78
HEPG2-01_2_N04,HEPG2-01,2,N04,sirna_198,,249
HEPG2-01_2_N05,HEPG2-01,2,N05,sirna_773,,888
HEPG2-01_2_N06,HEPG2-01,2,N06,sirna_753,,866
HEPG2-01_2_N07,HEPG2-01,2,N07,sirna_335,,402
HEPG2-01_2_N08,HEPG2-01,2,N08,sirna_883,,1010
HEPG2-01_2_N09,HEPG2-01,2,N09,sirna_1126,,144
HEPG2-01_2_N10,HEPG2-01,2,N10,sirna_286,,347
HEPG2-01_2_N11,HEPG2-01,2,N11,sirna_400,,475
HEPG2-01_2_N12,HEPG2-01,2,N12,sirna_484,,567
HEPG2-01_2_N13,HEPG2-01,2,N13,sirna_79,,906
HEPG2-01_2_N14,HEPG2-01,2,N14,sirna_601,,698
HEPG2-01_2_N15,HEPG2-01,2,N15,sirna_184,,234
HEPG2-01_2_N16,HEPG2-01,2,N16,sirna_122,,166
HEPG2-01_2_N17,HEPG2-01,2,N17,sirna_41,,485
HEPG2-01_2_N18,HEPG2-01,2,N18,sirna_792,,909
HEPG2-01_2_N19,HEPG2-01,2,N19,sirna_968,,1104
HEPG2-01_2_N20,HEPG2-01,2,N20,sirna_760,,874
HEPG2-01_2_N21,HEPG2-01,2,N21,sirna_830,,952
HEPG2-01_2_N22,HEPG2-01,2,N22,sirna_200,,253
HEPG2-01_2_N23,HEPG2-01,2,N23,sirna_922,,1054
HEPG2-01_2_O02,HEPG2-01,2,O02,sirna_746,,858
HEPG2-01_2_O03,HEPG2-01,2,O03,sirna_37,,440
HEPG2-01_2_O04,HEPG2-01,2,O04,sirna_560,,652
HEPG2-01_2_O05,HEPG2-01,2,O05,sirna_297,,359
HEPG2-01_2_O06,HEPG2-01,2,O06,sirna_296,,358
HEPG2-01_2_O07,HEPG2-01,2,O07,sirna_578,,671
HEPG2-01_2_O08,HEPG2-01,2,O08,sirna_912,,1043
HEPG2-01_2_O09,HEPG2-01,2,O09,sirna_468,,549
HEPG2-01_2_O10,HEPG2-01,2,O10,sirna_1100,,116
HEPG2-01_2_O11,HEPG2-01,2,O11,sirna_440,,519
HEPG2-01_2_O12,HEPG2-01,2,O12,sirna_703,,811
HEPG2-01_2_O13,HEPG2-01,2,O13,sirna_65,,751
HEPG2-01_2_O14,HEPG2-01,2,O14,sirna_858,,982
HEPG2-01_2_O15,HEPG2-01,2,O15,sirna_905,,1035
HEPG2-01_2_O16,HEPG2-01,2,O16,sirna_770,,885
HEPG2-01_2_O17,HEPG2-01,2,O17,sirna_862,,987
HEPG2-01_2_O18,HEPG2-01,2,O18,sirna_579,,672
HEPG2-01_2_O19,HEPG2-01,2,O19,sirna_627,,726
HEPG2-01_2_O20,HEPG2-01,2,O20,sirna_974,,1111
HEPG2-01_2_O21,HEPG2-01,2,O21,sirna_1097,,111
HEPG2-01_2_O22,HEPG2-01,2,O22,sirna_109,,103
HEPG2-01_2_O23,HEPG2-01,2,O23,sirna_59,,684
HEPG2-01_3_B03,HEPG2-01,3,B03,sirna_848,,971
HEPG2-01_3_B04,HEPG2-01,3,B04,sirna_337,,404
HEPG2-01_3_B05,HEPG2-01,3,B05,sirna_467,,548
HEPG2-01_3_B06,HEPG2-01,3,B06,sirna_432,,510
HEPG2-01_3_B07,HEPG2-01,3,B07,sirna_1079,,91
HEPG2-01_3_B08,HEPG2-01,3,B08,sirna_518,,605
HEPG2-01_3_B09,HEPG2-01,3,B09,sirna_805,,924
HEPG2-01_3_B10,HEPG2-01,3,B10,sirna_503,,589
HEPG2-01_3_B11,HEPG2-01,3,B11,sirna_877,,1003
HEPG2-01_3_B12,HEPG2-01,3,B12,sirna_380,,452
HEPG2-01_3_B13,HEPG2-01,3,B13,sirna_635,,735
HEPG2-01_3_B14,HEPG2-01,3,B14,sirna_423,,500
HEPG2-01_3_B15,HEPG2-01,3,B15,sirna_708,,816
HEPG2-01_3_B16,HEPG2-01,3,B16,sirna_838,,960
HEPG2-01_3_B17,HEPG2-01,3,B17,sirna_111,,126
HEPG2-01_3_B18,HEPG2-01,3,B18,sirna_795,,912
HEPG2-01_3_B19,HEPG2-01,3,B19,sirna_903,,1033
HEPG2-01_3_B20,HEPG2-01,3,B20,sirna_408,,483
HEPG2-01_3_B21,HEPG2-01,3,B21,sirna_685,,790
HEPG2-01_3_B22,HEPG2-01,3,B22,sirna_105,,59
HEPG2-01_3_B23,HEPG2-01,3,B23,sirna_117,,160
HEPG2-01_3_C02,HEPG2-01,3,C02,sirna_1087,,100
HEPG2-01_3_C04,HEPG2-01,3,C04,sirna_495,,579
HEPG2-01_3_C05,HEPG2-01,3,C05,sirna_534,,623
HEPG2-01_3_C06,HEPG2-01,3,C06,sirna_274,,334
HEPG2-01_3_C08,HEPG2-01,3,C08,sirna_74,,851
HEPG2-01_3_C09,HEPG2-01,3,C09,sirna_506,,592
HEPG2-01_3_C10,HEPG2-01,3,C10,sirna_50,,585
HEPG2-01_3_C12,HEPG2-01,3,C12,sirna_718,,827
HEPG2-01_3_C13,HEPG2-01,3,C13,sirna_405,,480
HEPG2-01_3_C14,HEPG2-01,3,C14,sirna_636,,736
HEPG2-01_3_C16,HEPG2-01,3,C16,sirna_108,,92
HEPG2-01_3_C17,HEPG2-01,3,C17,sirna_802,,921
HEPG2-01_3_C18,HEPG2-01,3,C18,sirna_315,,380
HEPG2-01_3_C20,HEPG2-01,3,C20,sirna_829,,950
HEPG2-01_3_C21,HEPG2-01,3,C21,sirna_284,,345
HEPG2-01_3_C23,HEPG2-01,3,C23,sirna_804,,923
HEPG2-01_3_D02,HEPG2-01,3,D02,sirna_1130,,149
HEPG2-01_3_D03,HEPG2-01,3,D03,sirna_447,,526
HEPG2-01_3_D04,HEPG2-01,3,D04,sirna_729,,839
HEPG2-01_3_D05,HEPG2-01,3,D05,sirna_745,,857
HEPG2-01_3_D06,HEPG2-01,3,D06,sirna_361,,431
HEPG2-01_3_D07,HEPG2-01,3,D07,sirna_6,,695
HEPG2-01_3_D08,HEPG2-01,3,D08,sirna_454,,534
HEPG2-01_3_D09,HEPG2-01,3,D09,sirna_589,,683
HEPG2-01_3_D10,HEPG2-01,3,D10,sirna_999,,1138
HEPG2-01_3_D11,HEPG2-01,3,D11,sirna_890,,1018
HEPG2-01_3_D12,HEPG2-01,3,D12,sirna_1027,,34
HEPG2-01_3_D13,HEPG2-01,3,D13,sirna_452,,532
HEPG2-01_3_D14,HEPG2-01,3,D14,sirna_273,,333
HEPG2-01_3_D15,HEPG2-01,3,D15,sirna_551,,642
HEPG2-01_3_D16,HEPG2-01,3,D16,sirna_285,,346
HEPG2-01_3_D17,HEPG2-01,3,D17,sirna_411,,487
HEPG2-01_3_D18,HEPG2-01,3,D18,sirna_0,,1
HEPG2-01_3_D19,HEPG2-01,3,D19,sirna_456,,536
HEPG2-01_3_D20,HEPG2-01,3,D20,sirna_596,,691
HEPG2-01_3_D21,HEPG2-01,3,D21,sirna_916,,1047
HEPG2-01_3_D22,HEPG2-01,3,D22,sirna_21,,263
HEPG2-01_3_D23,HEPG2-01,3,D23,sirna_455,,535
HEPG2-01_3_E02,HEPG2-01,3,E02,sirna_5,,584
HEPG2-01_3_E03,HEPG2-01,3,E03,sirna_652,,754
HEPG2-01_3_E04,HEPG2-01,3,E04,sirna_1052,,62
HEPG2-01_3_E05,HEPG2-01,3,E05,sirna_663,,766
HEPG2-01_3_E06,HEPG2-01,3,E06,sirna_987,,1125
HEPG2-01_3_E07,HEPG2-01,3,E07,sirna_588,,682
HEPG2-01_3_E08,HEPG2-01,3,E08,sirna_301,,365
HEPG2-01_3_E09,HEPG2-01,3,E09,sirna_1,,2
HEPG2-01_3_E10,HEPG2-01,3,E10,sirna_759,,872
HEPG2-01_3_E11,HEPG2-01,3,E11,sirna_165,,213
HEPG2-01_3_E12,HEPG2-01,3,E12,sirna_834,,956
HEPG2-01_3_E13,HEPG2-01,3,E13,sirna_40,,474
HEPG2-01_3_E14,HEPG2-01,3,E14,sirna_524,,612
HEPG2-01_3_E15,HEPG2-01,3,E15,sirna_307,,371
HEPG2-01_3_E16,HEPG2-01,3,E16,sirna_535,,624
HEPG2-01_3_E17,HEPG2-01,3,E17,sirna_734,,845
HEPG2-01_3_E18,HEPG2-01,3,E18,sirna_1010,,16
HEPG2-01_3_E19,HEPG2-01,3,E19,sirna_516,,603
HEPG2-01_3_E20,HEPG2-01,3,E20,sirna_1134,,153
HEPG2-01_3_E21,HEPG2-01,3,E21,sirna_347,,415
HEPG2-01_3_E22,HEPG2-01,3,E22,sirna_681,,786
HEPG2-01_3_E23,HEPG2-01,3,E23,sirna_526,,614
HEPG2-01_3_F02,HEPG2-01,3,F02,sirna_32,,385
HEPG2-01_3_F04,HEPG2-01,3,F04,sirna_812,,932
HEPG2-01_3_F05,HEPG2-01,3,F05,sirna_690,,796
HEPG2-01_3_F06,HEPG2-01,3,F06,sirna_391,,464
HEPG2-01_3_F08,HEPG2-01,3,F08,sirna_365,,435
HEPG2-01_3_F09,HEPG2-01,3,F09,sirna_613,,711
HEPG2-01_3_F10,HEPG2-01,3,F10,sirna_707,,815
HEPG2-01_3_F12,HEPG2-01,3,F12,sirna_620,,719
HEPG2-01_3_F13,HEPG2-01,3,F13,sirna_742,,854
HEPG2-01_3_F14,HEPG2-01,3,F14,sirna_567,,659
HEPG2-01_3_F16,HEPG2-01,3,F16,sirna_458,,538
HEPG2-01_3_F17,HEPG2-01,3,F17,sirna_724,,834
HEPG2-01_3_F18,HEPG2-01,3,F18,sirna_85,,973
HEPG2-01_3_F20,HEPG2-01,3,F20,sirna_840,,963
HEPG2-01_3_F21,HEPG2-01,3,F21,sirna_314,,379
HEPG2-01_3_F23,HEPG2-01,3,F23,sirna_927,,1059
HEPG2-01_3_G02,HEPG2-01,3,G02,sirna_360,,430
HEPG2-01_3_G03,HEPG2-01,3,G03,sirna_935,,1068
HEPG2-01_3_G04,HEPG2-01,3,G04,sirna_89,,1017
HEPG2-01_3_G05,HEPG2-01,3,G05,sirna_1054,,64
HEPG2-01_3_G06,HEPG2-01,3,G06,sirna_190,,241
HEPG2-01_3_G07,HEPG2-01,3,G07,sirna_384,,456
HEPG2-01_3_G08,HEPG2-01,3,G08,sirna_346,,414
HEPG2-01_3_G09,HEPG2-01,3,G09,sirna_84,,962
HEPG2-01_3_G10,HEPG2-01,3,G10,sirna_159,,206
HEPG2-01_3_G11,HEPG2-01,3,G11,sirna_499,,583
HEPG2-01_3_G12,HEPG2-01,3,G12,sirna_790,,907
HEPG2-01_3_G13,HEPG2-01,3,G13,sirna_358,,427
HEPG2-01_3_G14,HEPG2-01,3,G14,sirna_80,,918
HEPG2-01_3_G15,HEPG2-01,3,G15,sirna_523,,611
HEPG2-01_3_G16,HEPG2-01,3,G16,sirna_689,,794
HEPG2-01_3_G17,HEPG2-01,3,G17,sirna_603,,700
HEPG2-01_3_G18,HEPG2-01,3,G18,sirna_235,,291
HEPG2-01_3_G19,HEPG2-01,3,G19,sirna_261,,320
HEPG2-01_3_G20,HEPG2-01,3,G20,sirna_587,,681
HEPG2-01_3_G21,HEPG2-01,3,G21,sirna_1055,,65
HEPG2-01_3_G22,HEPG2-01,3,G22,sirna_1114,,131
HEPG2-01_3_G23,HEPG2-01,3,G23,sirna_22,,274
HEPG2-01_3_H02,HEPG2-01,3,H02,sirna_1132,,151
HEPG2-01_3_H04,HEPG2-01,3,H04,sirna_1012,,18
HEPG2-01_3_H05,HEPG2-01,3,H05,sirna_644,,745
HEPG2-01_3_H06,HEPG2-01,3,H06,sirna_303,,367
HEPG2-01_3_H08,HEPG2-01,3,H08,sirna_392,,465
HEPG2-01_3_H09,HEPG2-01,3,H09,sirna_962,,1098
HEPG2-01_3_H10,HEPG2-01,3,H10,sirna_267,,326
HEPG2-01_3_H12,HEPG2-01,3,H12,sirna_16,,207
HEPG2-01_3_H13,HEPG2-01,3,H13,sirna_1131,,150
HEPG2-01_3_H14,HEPG2-01,3,H14,sirna_514,,601
HEPG2-01_3_H16,HEPG2-01,3,H16,sirna_61,,707
HEPG2-01_3_H17,HEPG2-01,3,H17,sirna_383,,455
HEPG2-01_3_H18,HEPG2-01,3,H18,sirna_923,,1055
HEPG2-01_3_H20,HEPG2-01,3,H20,sirna_806,,925
HEPG2-01_3_H21,HEPG2-01,3,H21,sirna_699,,805
HEPG2-01_3_H23,HEPG2-01,3,H23,sirna_369,,439
HEPG2-01_3_I02,HEPG2-01,3,I02,sirna_389,,461
HEPG2-01_3_I03,HEPG2-01,3,I03,sirna_481,,564
HEPG2-01_3_I04,HEPG2-01,3,I04,sirna_378,,449
HEPG2-01_3_I05,HEPG2-01,3,I05,sirna_293,,355
HEPG2-01_3_I06,HEPG2-01,3,I06,sirna_245,,302
HEPG2-01_3_I07,HEPG2-01,3,I07,sirna_944,,1078
HEPG2-01_3_I08,HEPG2-01,3,I08,sirna_517,,604
HEPG2-01_3_I09,HEPG2-01,3,I09,sirna_646,,747
HEPG2-01_3_I10,HEPG2-01,3,I10,sirna_898,,1026
HEPG2-01_3_I11,HEPG2-01,3,I11,sirna_638,,738
HEPG2-01_3_I12,HEPG2-01,3,I12,sirna_397,,470
HEPG2-01_3_I13,HEPG2-01,3,I13,sirna_1070,,82
HEPG2-01_3_I14,HEPG2-01,3,I14,sirna_651,,753
HEPG2-01_3_I15,HEPG2-01,3,I15,sirna_841,,964
HEPG2-01_3_I16,HEPG2-01,3,I16,sirna_1095,,109
HEPG2-01_3_I17,HEPG2-01,3,I17,sirna_785,,901
HEPG2-01_3_I18,HEPG2-01,3,I18,sirna_572,,665
HEPG2-01_3_I19,HEPG2-01,3,I19,sirna_1042,,51
HEPG2-01_3_I20,HEPG2-01,3,I20,sirna_747,,859
HEPG2-01_3_I21,HEPG2-01,3,I21,sirna_338,,405
HEPG2-01_3_I22,HEPG2-01,3,I22,sirna_639,,739
HEPG2-01_3_I23,HEPG2-01,3,I23,sirna_1090,,104
HEPG2-01_3_J02,HEPG2-01,3,J02,sirna_952,,1087
HEPG2-01_3_J04,HEPG2-01,3,J04,sirna_654,,756
HEPG2-01_3_J05,HEPG2-01,3,J05,sirna_741,,853
HEPG2-01_3_J06,HEPG2-01,3,J06,sirna_188,,238
HEPG2-01_3_J08,HEPG2-01,3,J08,sirna_75,,862
HEPG2-01_3_J09,HEPG2-01,3,J09,sirna_853,,977
HEPG2-01_3_J10,HEPG2-01,3,J10,sirna_737,,848
HEPG2-01_3_J12,HEPG2-01,3,J12,sirna_545,,635
HEPG2-01_3_J13,HEPG2-01,3,J13,sirna_473,,555
HEPG2-01_3_J14,HEPG2-01,3,J14,sirna_394,,467
HEPG2-01_3_J16,HEPG2-01,3,J16,sirna_630,,730
HEPG2-01_3_J17,HEPG2-01,3,J17,sirna_322,,388
HEPG2-01_3_J18,HEPG2-01,3,J18,sirna_1106,,122
HEPG2-01_3_J20,HEPG2-01,3,J20,sirna_1050,,60
HEPG2-01_3_J21,HEPG2-01,3,J21,sirna_616,,714
HEPG2-01_3_J23,HEPG2-01,3,J23,sirna_76,,873
HEPG2-01_3_K02,HEPG2-01,3,K02,sirna_597,,692
HEPG2-01_3_K03,HEPG2-01,3,K03,sirna_683,,788
HEPG2-01_3_K04,HEPG2-01,3,K04,sirna_656,,758
HEPG2-01_3_K05,HEPG2-01,3,K05,sirna_570,,663
HEPG2-01_3_K06,HEPG2-01,3,K06,sirna_377,,448
HEPG2-01_3_K07,HEPG2-01,3,K07,sirna_1038,,46
HEPG2-01_3_K08,HEPG2-01,3,K08,sirna_24,,296
HEPG2-01_3_K09,HEPG2-01,3,K09,sirna_270,,330
HEPG2-01_3_K10,HEPG2-01,3,K10,sirna_771,,886
HEPG2-01_3_K11,HEPG2-01,3,K11,sirna_486,,569
HEPG2-01_3_K12,HEPG2-01,3,K12,sirna_354,,423
HEPG2-01_3_K13,HEPG2-01,3,K13,sirna_1029,,36
HEPG2-01_3_K14,HEPG2-01,3,K14,sirna_280,,341
HEPG2-01_3_K15,HEPG2-01,3,K15,sirna_599,,694
HEPG2-01_3_K16,HEPG2-01,3,K16,sirna_801,,920
HEPG2-01_3_K17,HEPG2-01,3,K17,sirna_868,,993
HEPG2-01_3_K18,HEPG2-01,3,K18,sirna_446,,525
HEPG2-01_3_K19,HEPG2-01,3,K19,sirna_146,,192
HEPG2-01_3_K20,HEPG2-01,3,K20,sirna_929,,1061
HEPG2-01_3_K21,HEPG2-01,3,K21,sirna_44,,518
HEPG2-01_3_K22,HEPG2-01,3,K22,sirna_586,,680
HEPG2-01_3_K23,HEPG2-01,3,K23,sirna_736,,847
HEPG2-01_3_L02,HEPG2-01,3,L02,sirna_395,,468
HEPG2-01_3_L03,HEPG2-01,3,L03,sirna_782,,898
HEPG2-01_3_L04,HEPG2-01,3,L04,sirna_726,,836
HEPG2-01_3_L05,HEPG2-01,3,L05,sirna_871,,997
HEPG2-01_3_L06,HEPG2-01,3,L06,sirna_1084,,97
HEPG2-01_3_L07,HEPG2-01,3,L07,sirna_206,,259
HEPG2-01_3_L08,HEPG2-01,3,L08,sirna_827,,948
HEPG2-01_3_L09,HEPG2-01,3,L09,sirna_576,,669
HEPG2-01_3_L10,HEPG2-01,3,L10,sirna_1069,,80
HEPG2-01_3_L11,HEPG2-01,3,L11,sirna_609,,706
HEPG2-01_3_L12,HEPG2-01,3,L12,sirna_336,,403
HEPG2-01_3_L13,HEPG2-01,3,L13,sirna_836,,958
HEPG2-01_3_L14,HEPG2-01,3,L14,sirna_17,,218
HEPG2-01_3_L15,HEPG2-01,3,L15,sirna_694,,800
HEPG2-01_3_L16,HEPG2-01,3,L16,sirna_673,,777
HEPG2-01_3_L17,HEPG2-01,3,L17,sirna_1136,,155
HEPG2-01_3_L18,HEPG2-01,3,L18,sirna_1096,,110
HEPG2-01_3_L19,HEPG2-01,3,L19,sirna_849,,972
HEPG2-01_3_L20,HEPG2-01,3,L20,sirna_617,,715
HEPG2-01_3_L21,HEPG2-01,3,L21,sirna_947,,1081
HEPG2-01_3_L22,HEPG2-01,3,L22,sirna_580,,674
HEPG2-01_3_L23,HEPG2-01,3,L23,sirna_1119,,136
HEPG2-01_3_M02,HEPG2-01,3,M02,sirna_640,,741
HEPG2-01_3_M04,HEPG2-01,3,M04,sirna_1031,,39
HEPG2-01_3_M05,HEPG2-01,3,M05,sirna_781,,897
HEPG2-01_3_M06,HEPG2-01,3,M06,sirna_390,,463
HEPG2-01_3_M08,HEPG2-01,3,M08,sirna_252,,310
HEPG2-01_3_M09,HEPG2-01,3,M09,sirna_958,,1093
HEPG2-01_3_M10,HEPG2-01,3,M10,sirna_493,,577
HEPG2-01_3_M12,HEPG2-01,3,M12,sirna_584,,678
HEPG2-01_3_M13,HEPG2-01,3,M13,sirna_1022,,29
HEPG2-01_3_M14,HEPG2-01,3,M14,sirna_994,,1133
HEPG2-01_3_M16,HEPG2-01,3,M16,sirna_401,,476
HEPG2-01_3_M17,HEPG2-01,3,M17,sirna_941,,1075
HEPG2-01_3_M18,HEPG2-01,3,M18,sirna_145,,191
HEPG2-01_3_M20,HEPG2-01,3,M20,sirna_459,,539
HEPG2-01_3_M21,HEPG2-01,3,M21,sirna_540,,630
HEPG2-01_3_M23,HEPG2-01,3,M23,sirna_382,,454
HEPG2-01_3_N02,HEPG2-01,3,N02,sirna_240,,297
HEPG2-01_3_N03,HEPG2-01,3,N03,sirna_921,,1053
HEPG2-01_3_N04,HEPG2-01,3,N04,sirna_1034,,42
HEPG2-01_3_N05,HEPG2-01,3,N05,sirna_817,,937
HEPG2-01_3_N06,HEPG2-01,3,N06,sirna_140,,186
